label,youtube_id,time_start,time_end,split,is_cc
drop kicking,yOwY1kppwOA,5,15,val,0
drop kicking,zOMpsQEN-Co,4,14,train,0
dying hair,-CaRbdIFhjI,148,158,val,0
dying hair,-O86lKfYeIk,1,11,train,0
dying hair,-Q78VJXH1ls,65,75,train,0
dying hair,00EMZGzlhek,18,28,train,0
dying hair,30D0UFfQOJc,259,269,train,0
dying hair,3Sa8soBPylM,130,140,train,0
dying hair,4eZ2Ew65To4,33,43,train,0
dying hair,54AybS-Ayfg,247,257,train,0
dying hair,5JfyHMb3N-8,86,96,train,0
dying hair,5wQ1-2_LlIQ,7,17,train,0
dying hair,6Jm6rB2pTqo,196,206,train,0
dying hair,7L7lqr5y4Gk,95,105,train,0
dying hair,84Af3TYpaXk,69,79,train,0
dying hair,8vafAppY23Y,61,71,train,0
dying hair,94v0k748Jng,98,108,train,0
dying hair,9FmG7dhGdH8,60,70,train,0
dying hair,9GBf5z9UiWE,590,600,train,0
dying hair,9IRzcMFJKX4,73,83,train,0
dying hair,A4UDN1ruKII,71,81,train,0
dying hair,CfTVaWwT0Y8,417,427,val,0
dying hair,D5qUCvK6Pew,96,106,train,0
dying hair,EUKi0zGIRbo,124,134,train,0
dying hair,EXQDnkca8z0,275,285,train,0
dying hair,G7AZm88Gi-4,255,265,train,0
dying hair,GQJjZrdu3X4,123,133,train,0
dying hair,H1_iQ_7fWqs,253,263,train,0
dying hair,JTkovcFbmQ4,50,60,train,0
dying hair,JtVev-UfPSM,283,293,train,0
dying hair,KqHhX2cmYoI,12,22,train,0
dying hair,Lr0hd1r-UBM,108,118,train,0
dying hair,LzfEXwzWCmU,84,94,train,0
dying hair,MHIEhrMq1A4,106,116,train,0
dying hair,Nk4q9x5cdJM,642,652,train,0
dying hair,Otlra_5aGIM,3,13,train,0
dying hair,PY1Lc-hUf1M,46,56,train,0
dying hair,Ps8FSqdRyrM,96,106,train,0
dying hair,PxYkksCvu9k,295,305,train,0
dying hair,Q5XV3UUCPbw,40,50,train,0
dying hair,S6AWdPP08qI,146,156,train,0
dying hair,SBBDfrySeVw,335,345,train,0
dying hair,SRlJAsk2yN4,111,121,train,0
dying hair,T7z_JHxyqHI,156,166,train,0
dying hair,TTSo5tBEhso,48,58,val,0
dying hair,VRyG7LrN3F0,483,493,train,0
dying hair,WhqOehUg-kY,66,76,train,0
dying hair,X5DyYVcZwXY,326,336,train,0
dying hair,Xkbjq0y49oc,82,92,train,0
dying hair,Y9fTwWqq8xY,78,88,train,0
dying hair,YEEq7X362aw,412,422,train,0
dying hair,YydNn-Dr38w,49,59,train,0
dying hair,Z64Wy3fb8J0,162,172,train,0
dying hair,Zbcq1MXKKiQ,209,219,train,0
dying hair,Zivw1Ko-_FM,174,184,train,0
dying hair,_9zgrMH5hzM,56,66,train,0
dying hair,_TXWPHxhmMU,138,148,train,0
dying hair,aAjY0n7Knr0,1238,1248,train,0
dying hair,ah-ZJ1ROyQ0,131,141,train,0
dying hair,b3T9aiM6ojs,9,19,train,0
dying hair,bVzfvERemfo,117,127,train,0
dying hair,bY1BzMRcP7c,742,752,train,0
dying hair,c8ffyjtCEpI,204,214,train,0
dying hair,cXadl7vxq2Y,75,85,train,0
dying hair,c_Sygf49Gxw,87,97,train,0
dying hair,cbgUVCFyqs0,454,464,train,0
dying hair,dYbR006wxwM,134,144,train,0
dying hair,dv0athuwQ5U,1116,1126,train,0
dying hair,fJ85N-rCZ1s,28,38,train,0
dying hair,fgtM-vFIjlA,68,78,train,0
dying hair,hmpWL8Xw5q4,95,105,train,0
dying hair,hxMQIGCu8AY,327,337,train,0
dying hair,in3Bn71Dnts,286,296,train,0
dying hair,ivw45LeKRPA,79,89,train,0
dying hair,jNZq06PrwTM,73,83,train,0
dying hair,kXeBEHDgfEg,244,254,train,0
dying hair,lLy9_zhC03U,379,389,train,0
dying hair,la6PVJ6tcoY,142,152,train,0
dying hair,lvwbZ5HKaq0,510,520,val,0
dying hair,m-APsmKQwSA,300,310,train,0
dying hair,nXUnsX-hJRI,476,486,train,0
dying hair,nj-04dopR7k,193,203,train,0
dying hair,ns2OxaqgE3M,849,859,val,0
dying hair,o-st_H3Bu10,671,681,train,0
dying hair,oAgz11ez1OI,67,77,train,0
dying hair,p5tWpnyZrhM,102,112,train,0
dying hair,p60vTsbnOn0,91,101,train,0
dying hair,p6yZUhY4VrA,12,22,train,0
dying hair,qvC_tENDEb4,61,71,train,0
dying hair,ryOY1JilL2A,258,268,train,0
dying hair,tB14Ual3HOM,232,242,train,0
dying hair,tEh6NNMmmQ4,31,41,train,0
dying hair,tWnS_LqBPWE,706,716,train,0
dying hair,vhKQT-CbQpM,29,39,train,0
dying hair,w1TUWhSOnio,413,423,train,0
dying hair,wJwVI6nKcqk,201,211,train,0
dying hair,xJV8ADD5UfU,85,95,train,0
dying hair,yDGkPO4tfw4,305,315,train,0
dying hair,yP0YESPYWUI,157,167,train,0
dying hair,zF9-BIhhhJ0,540,550,train,0
dying hair,zLsNATDm4Rs,94,104,train,0
dying hair,zf8zEpb1BiM,28,38,train,0
eating burger,-FbSzomWtWw,14,24,val,0
eating burger,1gS5Udgciy0,52,62,train,0
eating burger,2DqelQSPOVA,245,255,train,0
eating burger,2YAQ0m-Dy3M,25,35,train,0
eating burger,2doPoIHWJCo,4,14,train,0
eating burger,2vuO__7fblQ,85,95,train,0
eating burger,3VMYkmjHhU8,0,10,train,0
eating burger,3nrZzEzpc4A,56,66,train,0
eating burger,5DEI1FulNfo,40,50,train,0
eating burger,5rcLm34Jbbo,7,17,train,0
eating burger,70hhJrk38AU,0,10,train,0
eating burger,8Ozc-h-29M0,36,46,train,0
eating burger,9fvqCzalK6E,4,14,val,0
eating burger,AHfxmYZ81VI,85,95,train,0
eating burger,AfZ7par5-Ms,13,23,train,0
eating burger,BWDS8eYCZn8,484,494,train,0
eating burger,BXEV3nCYGpU,2,12,train,0
eating burger,BmPnnF-1cJ8,0,10,train,0
eating burger,Brch0I3PgnM,10,20,train,0
eating burger,C2B7H-KB3_g,24,34,train,0
eating burger,C305nUMjATE,133,143,train,0
eating burger,DFtXcPeEXHQ,0,10,train,0
eating burger,FBpFpf8CDVg,71,81,train,0
eating burger,FKojif_vYNo,8,18,train,0
eating burger,GRj-5i2Wx8o,17,27,train,0
eating burger,GxXopb7ERvQ,6,16,train,0
eating burger,HObJEvbCmA8,229,239,train,0
eating burger,Hg7LOGBa30w,222,232,train,0
eating burger,JoybD1fyDek,1,11,train,0
eating burger,JsNHniEnqDU,256,266,train,0
eating burger,Ko84dMz0w0k,17,27,train,0
eating burger,L8Lu5JGn9dk,178,188,train,0
eating burger,NUWP_JqIWTI,11,21,train,0
eating burger,OoNEv63O-eA,38,48,train,0
eating burger,Oyf07xFImxk,3,13,train,0
eating burger,PCpKX83dfZM,157,167,train,0
eating burger,PNRLhoXy6sQ,19,29,train,0
eating burger,PUhZ3nH7vE8,5,15,val,0
eating burger,PcJjRKQMLCQ,56,66,train,0
eating burger,QD5LgmRr9KE,42,52,train,0
eating burger,QT0-GrUj3a4,33,43,train,0
eating burger,QZWXbwQXFAs,1,11,train,0
eating burger,QgNebwa3Y70,164,174,train,0
eating burger,S6lfBcrpGcc,97,107,train,0
eating burger,T9hfOmqrm48,1,11,train,0
eating burger,TINiwXAMB4I,26,36,train,0
eating burger,TW_VDfx7JFQ,37,47,train,0
eating burger,UbhrWOnjAmA,17,27,train,0
eating burger,V56mHYw9E0Y,4,14,train,0
eating burger,W6_GDdknJTk,42,52,train,0
eating burger,WBpCQE5KN50,14,24,train,0
eating burger,X67b2qWTrNc,53,63,train,0
eating burger,XTDIixeoKws,39,49,train,0
eating burger,Xzm1JHhsIa0,37,47,train,0
eating burger,YakcTOPhGmo,3,13,train,0
eating burger,YtK6rIdQgQ4,212,222,train,0
eating burger,Z-bQYfnD2dA,363,373,train,0
eating burger,a-x91RbjXto,466,476,train,0
eating burger,aPcWjWpjLCI,50,60,train,0
eating burger,bSG07EG2vu8,7,17,train,0
eating burger,c7RhraI2EX0,21,31,train,0
eating burger,cQOaMX5fye4,107,117,train,0
eating burger,cT82_HMBvxE,4,14,train,0
eating burger,dhgSWXs9UaE,29,39,train,0
eating burger,dv1hWCoW-34,53,63,train,0
eating burger,efPoCzQDvxw,20,30,val,0
eating burger,f5oI2apocio,2,12,train,0
eating burger,f6263gcQyDw,40,50,val,0
eating burger,faVeopF80P0,7,17,train,0
eating burger,gWZI0HfLChA,29,39,train,0
eating burger,hQ4OpC2RuLY,120,130,train,0
eating burger,hiYymqMttg4,27,37,train,0
eating burger,iFc-LSp5NUw,7,17,train,0
eating burger,l-2QTouyz9k,46,56,train,0
eating burger,m2yRHZ3IrR0,76,86,train,0
eating burger,mQ4DCSPCgpE,13,23,train,0
eating burger,nU3rD1DfYJU,295,305,train,0
eating burger,nnLxDjACI1k,57,67,train,0
eating burger,nqCYJx7_iD8,167,177,train,0
eating burger,o8bi5sCzgMI,99,109,train,0
eating burger,oUSVVpRExQ4,146,156,train,0
eating burger,onXrryYxu7k,5,15,train,0
eating burger,pF7wB6HAcPo,90,100,val,0
eating burger,pSspxsM1a9g,4,14,val,0
eating burger,pwN5JrXlek4,2,12,train,0
eating burger,qix97_cyk8g,108,118,train,0
eating burger,rOL14HIZ1h8,11,21,train,0
eating burger,rgGuYBuxYnw,1,11,val,0
eating burger,s0j880Bfsoo,14,24,train,0
eating burger,s_yRrYdZB54,11,21,train,0
eating burger,uMp0hNLsUXk,16,26,train,0
eating burger,ujaMvPUBcvY,91,101,train,0
eating burger,w9G7CpkBBM0,0,10,val,0
eating burger,wJeeu1ta6D4,247,257,train,0
eating burger,x5OnDHScj3w,238,248,train,0
eating burger,xHh2yGDkCdM,7,17,train,0
eating burger,xO8lPpAgt7U,28,38,train,0
eating burger,xnT3gPv5GUc,1,11,train,0
eating burger,z1LZ6iAVwjY,10,20,train,0
eating burger,zktFv35vS94,274,284,train,0
feeding birds,-7BVb-zigbA,15,25,train,0
feeding birds,-KuhSa1TCGE,49,59,train,0
feeding birds,-kHCPj7_bqU,74,84,train,0
feeding birds,0Rk98jXywoQ,5,15,train,0
feeding birds,1VcPzAEICuQ,136,146,train,0
feeding birds,1d6ScxENfqo,33,43,train,0
feeding birds,2Di0F5CIdOE,4,14,train,0
feeding birds,2jlNHwwNmY4,24,34,train,0
feeding birds,3DNAkHsxRmI,18,28,train,0
feeding birds,4JjzyvVKwAU,21,31,train,0
feeding birds,4OLCuPBuksM,0,10,train,0
feeding birds,7jncotF-eX8,191,201,train,0
feeding birds,8BKNf5HuQ8c,0,10,train,0
feeding birds,8fnDbyTGbKI,27,37,train,0
feeding birds,AwMZVMSMp3k,32,42,train,0
feeding birds,Bh_9POnn_iQ,19,29,train,0
feeding birds,BwoG1wTMoW0,4,14,train,0
feeding birds,F7k-x2ACH0E,4,14,train,0
feeding birds,Ft1ads4FFr4,3,13,train,0
feeding birds,G8TsrQLQDck,0,10,train,0
feeding birds,GVpSP6gpcWM,9,19,train,0
feeding birds,GZvwobPSSrQ,71,81,train,0
feeding birds,GjYwuv9ivOs,0,10,train,0
feeding birds,H9aCCq3KPFg,375,385,train,0
feeding birds,HDjhIC-Crnw,14,24,train,0
feeding birds,IZ4IaXC5BQw,22,32,train,0
feeding birds,IoISbsBzn1Y,108,118,train,0
feeding birds,J0LUaddP86g,7,17,train,0
feeding birds,JFzrSNMcXEs,3,13,train,0
feeding birds,JJUQVgxU4zQ,4,14,train,0
feeding birds,JRbTV5VGHLo,0,10,train,0
feeding birds,KI_5TVsP6HI,12,22,train,0
feeding birds,LY85VX5L0NU,1,11,train,0
feeding birds,ME9xpql1xqs,20,30,train,0
feeding birds,MYobYDP1CBI,106,116,train,0
feeding birds,N4aFXxatPLo,13,23,train,0
feeding birds,NJoxPNhDJWA,32,42,train,0
feeding birds,NSOBfe4_rzY,38,48,train,0
feeding birds,NjiuNfOXjUY,4,14,train,0
feeding birds,P4DC1G4t4mg,230,240,train,0
feeding birds,PE54y6BrNE8,23,33,train,0
feeding birds,PsS5L8Zdmco,20,30,train,0
feeding birds,R3JUZf1E9d0,18,28,train,0
feeding birds,RAq1TE42kL0,168,178,train,0
feeding birds,RK7iANSRE0s,24,34,train,0
feeding birds,T6Krfcpu83Y,3,13,train,0
feeding birds,V2R8IHlbVpc,1,11,train,0
feeding birds,V5d2jf4cLlo,18,28,train,0
feeding birds,VFdfMKYff1c,40,50,train,0
feeding birds,VhMp4fvHfMA,9,19,train,0
feeding birds,WeG8rCplO3Q,11,21,train,0
feeding birds,WkqpA8-Ttk8,2,12,train,0
feeding birds,Z4rjM0ijirs,56,66,train,0
feeding birds,Z6oFc4D7wsg,23,33,train,0
feeding birds,Z_NfmiQMu84,100,110,val,0
feeding birds,ZhBNSs-rT-g,5,15,train,0
feeding birds,ZuS43vgAIpA,17,27,train,0
feeding birds,_dRMQHko4js,32,42,train,0
feeding birds,_dWrLkf4Vpc,3,13,train,0
feeding birds,_g-uiubmzxI,5,15,train,0
feeding birds,_rwNRQMiK54,1,11,train,0
feeding birds,aTWs--XGXwQ,19,29,train,0
feeding birds,afnwdJ1cVY4,4,14,train,0
feeding birds,b6s3C59xFMg,6,16,train,0
feeding birds,eE00Lu_S9uM,3,13,train,0
feeding birds,eEFE8FlKUCE,0,10,train,0
feeding birds,eUeurqbomM8,7,17,train,0
feeding birds,el3lLRdFFeE,101,111,train,1
feeding birds,g7h9ObmSzHA,223,233,train,0
feeding birds,h6BaJnEu5bA,2,12,train,0
feeding birds,hZCL8kAa7JQ,2,12,train,0
feeding birds,hakIAqzSagk,35,45,train,0
feeding birds,hhjoCWZzqgg,0,10,train,0
feeding birds,iLL209shVeY,15,25,train,0
feeding birds,iM0nl8lhRBQ,27,37,train,0
feeding birds,iPUmpzbz7Uc,11,21,train,0
feeding birds,iw8CUO6z6Ks,28,38,train,0
feeding birds,jeRk5o7V1JI,2,12,train,0
feeding birds,kJDODVWndE8,1,11,train,0
feeding birds,kxUqbDmod8c,46,56,val,0
feeding birds,mfDh9Og0Uew,146,156,train,0
feeding birds,mhHdksZv0e0,25,35,train,0
feeding birds,nNlIphxSyW0,0,10,train,0
feeding birds,nxrWQM_BHWY,9,19,train,0
feeding birds,oF_Lq73TJVo,24,34,train,0
feeding birds,osi8He8A99Q,26,36,train,0
feeding birds,qdYBDfDnqZE,1,11,train,0
feeding birds,sZJe_-iM6pw,67,77,train,0
feeding birds,smXrh0nCpkU,8,18,train,0
feeding birds,t4pnG41rwac,381,391,train,0
feeding birds,tI7gFDRtk8A,27,37,train,0
feeding birds,ttLUOf-a4Vo,78,88,train,0
feeding birds,uWZee4hiOrE,14,24,train,0
feeding birds,uwOop7DOSEM,73,83,train,0
feeding birds,vV4wnpDS1kw,53,63,train,0
feeding birds,w4rESdyGdvY,2,12,train,0
feeding birds,x_sy_3XcL1g,1,11,train,0
feeding birds,xne8trivRvI,28,38,train,0
feeding birds,yHSMpJUom9Y,65,75,train,0
feeding birds,zTPOEXY-Uos,12,22,train,0
giving or receiving award,07ctpjw2iIE,1,11,train,0
giving or receiving award,0sHU2Ee8LOg,39,49,train,0
giving or receiving award,1592Amp57V4,35,45,train,0
giving or receiving award,1YC-C_5my8k,110,120,val,0
giving or receiving award,1g0U3RsCYSo,42,52,train,0
giving or receiving award,2E7-omP0xFI,343,353,train,0
giving or receiving award,2FManmYfrB0,18,28,train,0
giving or receiving award,2Ua7d5zGCYY,14,24,train,0
giving or receiving award,2roKBew6bJw,1,11,train,0
giving or receiving award,39H70AfjAIg,9,19,train,0
giving or receiving award,3bL3o3sy97s,13,23,train,1
giving or receiving award,43-rU4fMKhE,397,407,train,0
giving or receiving award,49fsR4FlN_c,389,399,train,0
giving or receiving award,4VInvJ7YQaE,173,183,train,0
giving or receiving award,4t8UPDAwSl0,32,42,train,0
giving or receiving award,6K0o2O8M9vI,45,55,train,0
giving or receiving award,71n0V9qAFo4,101,111,train,0
giving or receiving award,7AHTD39f4OM,9,19,train,0
giving or receiving award,7Nh-bhhCN9U,106,116,train,0
giving or receiving award,8RS_tlkTU20,106,116,train,0
giving or receiving award,8fVOe2EDtc8,12,22,val,0
giving or receiving award,9FX4tPJhHSs,18,28,train,0
giving or receiving award,9PiqAYjs1oc,15,25,train,0
giving or receiving award,AxB1SH5JTok,57,67,train,0
giving or receiving award,BJop0woBxUc,110,120,train,0
giving or receiving award,Cz3u-51u2vg,255,265,train,0
giving or receiving award,FvXPri1vDXU,15,25,train,0
giving or receiving award,Fvewe6X0bD0,165,175,train,0
giving or receiving award,G2KjacqHxJY,21,31,train,0
giving or receiving award,Gp__nkwcSic,115,125,train,0
giving or receiving award,HNLboKtUgLc,7,17,train,0
giving or receiving award,HORH1UJaCQU,46,56,train,0
giving or receiving award,HUO5sl_cqPw,134,144,train,0
giving or receiving award,HjVFWzpnBYI,79,89,train,0
giving or receiving award,ITaC6qGZG7w,35,45,train,0
giving or receiving award,IYghCz1Ly5Y,8,18,train,0
giving or receiving award,Ip-cU5S1ljo,116,126,train,0
giving or receiving award,JmdpHv82kPg,81,91,train,0
giving or receiving award,MawX0hWeJXE,10,20,val,0
giving or receiving award,Nk-m1d-zOIw,77,87,train,0
giving or receiving award,OEhmPyMaoPs,300,310,train,0
giving or receiving award,O_niOuwF0rI,31,41,train,0
giving or receiving award,OrrVI3Tm53Q,131,141,train,0
giving or receiving award,P2CA_O4QLWA,76,86,train,0
giving or receiving award,QPtEpor6Gss,207,217,train,0
giving or receiving award,QaSZ4yA7TKY,62,72,train,0
giving or receiving award,REydU1BgqSM,52,62,train,0
giving or receiving award,T9xR6-amWis,246,256,train,0
giving or receiving award,TFetonjEby8,9,19,train,0
giving or receiving award,UCQItF2hJFc,64,74,train,0
giving or receiving award,XhDCN-_9mK0,421,431,train,0
giving or receiving award,YAOTEmI2NdM,72,82,train,0
giving or receiving award,Znx4IdkU4Ws,104,114,train,0
giving or receiving award,_ES9LYTaU50,21,31,train,0
giving or receiving award,aHVMa045sAc,106,116,train,0
giving or receiving award,aTAC8cXkTd0,228,238,val,0
giving or receiving award,apO64ogqiY0,33,43,train,0
giving or receiving award,b7ZuXdlc5mI,577,587,train,1
giving or receiving award,bkWyjJoi8so,565,575,train,0
giving or receiving award,bqHhhQYSpGI,42,52,train,0
giving or receiving award,cEzniKtOPdc,112,122,train,0
giving or receiving award,cSpzXSoYbWo,13,23,train,0
giving or receiving award,eW8dYDVrAaI,115,125,train,0
giving or receiving award,esfgRQFNjuY,28,38,train,0
giving or receiving award,eyNev7Kn6Ew,44,54,train,0
giving or receiving award,fpelVx-PssE,0,10,train,0
giving or receiving award,gMopoaJKWJ0,1086,1096,train,0
giving or receiving award,gtmIdpYyvRY,193,203,train,0
giving or receiving award,gv3Eu2uTjjI,55,65,train,0
giving or receiving award,h-JFiCBWl5c,101,111,train,0
giving or receiving award,hPYbspQqIHo,150,160,train,0
giving or receiving award,iiQVslI3DxQ,60,70,train,0
giving or receiving award,j1X024qAu3o,13,23,train,0
giving or receiving award,jmeBzAIkGzg,268,278,train,0
giving or receiving award,jzxnRQHhqr8,3,13,train,0
giving or receiving award,kRdxCmOsY2Y,3,13,val,0
giving or receiving award,kWIH_CEc2xM,38,48,train,0
giving or receiving award,lEadq3d6QJQ,23,33,train,0
giving or receiving award,nKE9uG_QIWA,450,460,train,0
giving or receiving award,nN2ZP6iwnIA,5,15,train,0
giving or receiving award,ngq7Hw2LZDQ,42,52,val,0
giving or receiving award,ojPpOAfeCI4,70,80,train,0
giving or receiving award,ou-kl82i_Lc,77,87,train,0
giving or receiving award,oxcAiam4flA,44,54,train,0
giving or receiving award,pYsp_ec54Qw,282,292,train,0
giving or receiving award,qK4UqFtk6AI,1,11,train,0
giving or receiving award,qiChlIwAIVI,20,30,train,0
giving or receiving award,rGHonLCoZQ8,39,49,train,0
giving or receiving award,rj-nJwRZ9io,131,141,train,0
giving or receiving award,ru0rrBjlY4U,41,51,train,0
giving or receiving award,uBRBjPQzXZI,31,41,train,0
giving or receiving award,uaNJW05Ya8s,100,110,train,0
giving or receiving award,vLGbMlqhMZw,34,44,train,0
giving or receiving award,vmHZQ8cQUIs,102,112,train,0
giving or receiving award,wF4-WW0X6us,107,117,train,0
giving or receiving award,xBkupwRp1C0,5,15,train,0
giving or receiving award,xhlMmPEfuKg,9,19,train,0
giving or receiving award,y3K4d3w4I1k,85,95,train,0
giving or receiving award,zmBA6yxpE1o,141,151,train,0
giving or receiving award,zqu6ceBxVcg,378,388,train,0
hopscotch,-GGUO5UqBcs,14,24,train,0
hopscotch,-b9VMb0QwtY,1,11,train,0
hopscotch,-wgojtq2Nzw,20,30,train,0
hopscotch,31QIvosCVZw,4,14,train,0
hopscotch,3Y_hxP6jBpk,28,38,train,0
hopscotch,3wSiCaH9BH4,71,81,train,0
hopscotch,43sZxjeZ34M,5,15,train,0
hopscotch,4_ALhytSxQs,1,11,val,0
hopscotch,4pKT8yoMHx4,3,13,train,0
hopscotch,7c7lvLDqaMk,0,10,train,0
hopscotch,A5rf_pKWToE,13,23,train,0
hopscotch,AT5qvkWfbfw,10,20,train,0
hopscotch,AjViqNfD1cM,7,17,val,0
hopscotch,Ao4dcLv_b5M,0,10,train,0
hopscotch,B8_sbnwRFdE,2,12,train,0
hopscotch,BUUiRKAN6pc,34,44,train,0
hopscotch,BYEfLD-UkOM,15,25,train,0
hopscotch,Bx60Iq2fbDk,11,21,train,0
hopscotch,C0FOyRZFUvg,3,13,train,0
hopscotch,ChGy5M1JpII,3,13,train,0
hopscotch,DF19OZdC7y8,0,10,train,0
hopscotch,DHGGTlYMWmg,246,256,train,0
hopscotch,EDXXgD0i7jE,30,40,train,0
hopscotch,ETwEmT5KD-0,5,15,train,0
hopscotch,ElSBz64AIsE,3,13,val,0
hopscotch,FdDMHiaLkzE,0,10,train,0
hopscotch,G6r4A0kilg4,29,39,train,0
hopscotch,GcTww0NOCk0,41,51,train,0
hopscotch,Guqj_VIzKkU,2,12,train,0
hopscotch,I334rMkVRMk,22,32,train,0
hopscotch,JmD40DnyB-M,19,29,train,0
hopscotch,Jml0ifgFXX4,16,26,train,0
hopscotch,KPwPYW4e4KY,134,144,train,0
hopscotch,Kby7NFXJRRw,14,24,train,0
hopscotch,Nny6QFbtr98,18,28,train,0
hopscotch,OKnNbdzrktk,7,17,train,0
hopscotch,Ok9qZFE1NGQ,3,13,train,0
hopscotch,PEK7iuNkcwQ,4,14,train,0
hopscotch,PINMDi-Cu-Y,4,14,val,0
hopscotch,PZgz4Kh076g,12,22,train,0
hopscotch,PwnxHzT_NHk,126,136,train,0
hopscotch,Q2hOe-uKf_M,0,10,val,0
hopscotch,QlcGHcsXTZk,223,233,train,0
hopscotch,Qv8artJCOzs,7,17,val,0
hopscotch,TSulwNlXZ14,17,27,train,0
hopscotch,UDK9eujh9bQ,0,10,train,0
hopscotch,VNPm3zt27kM,6,16,train,0
hopscotch,VePTT-hQ4wE,18,28,train,0
hopscotch,W0UySBGIneo,4,14,val,0
hopscotch,XPLwJud9yVI,2,12,train,0
hopscotch,XywRyrL_QVQ,3,13,train,0
hopscotch,Y6JR1dT8_5w,6,16,train,0
hopscotch,YQrqeD15eBQ,94,104,train,0
hopscotch,YkEFCNl9lFk,7,17,train,0
hopscotch,ZEfzMY9F9NM,3,13,train,0
hopscotch,_G7ZBJEBiFg,15,25,train,0
hopscotch,aGeVMiu_5ck,13,23,train,0
hopscotch,al7rowk2lqE,1,11,train,0
hopscotch,bUhZFADNjdA,5,15,train,0
hopscotch,c1HmJdr56u4,6,16,train,0
hopscotch,c1SI0vTzh2I,22,32,train,0
hopscotch,cXxLCaGalgo,69,79,train,0
hopscotch,d9bG2zumG58,17,27,train,0
hopscotch,dmRMVT90WOs,47,57,train,0
hopscotch,dy-aGgqXbSo,9,19,train,0
hopscotch,eeiJ9-jd0GM,18,28,train,0
hopscotch,fqFPekgulsY,31,41,train,0
hopscotch,ftaJnQvAALo,203,213,train,0
hopscotch,gz1kdpegyOI,0,10,train,0
hopscotch,i8BgPV7UiBk,0,10,train,0
hopscotch,jePUh_ihBH0,32,42,train,0
hopscotch,l163d6JbUgc,4,14,train,0
hopscotch,lM26XgRL4LM,83,93,train,0
hopscotch,lyFFZO7zfu8,32,42,train,0
hopscotch,mDmKrwW4x8c,0,10,val,0
hopscotch,mLEXNygbjBM,8,18,train,0
hopscotch,mmJxHmT90wI,0,10,train,0
hopscotch,nH9TXvzNZSc,5,15,val,0
hopscotch,oYragDZ0HmI,27,37,train,0
hopscotch,pFloYBlpftE,23,33,train,0
hopscotch,pwG90Wes4s8,15,25,train,0
hopscotch,q3Dckqv_Sjw,31,41,train,0
hopscotch,rc-7svhyz3M,211,221,train,0
hopscotch,reAihpHFtmw,0,10,val,0
hopscotch,t9CnnqKZb4g,0,10,train,0
hopscotch,tKBh5iqs3OM,3,13,train,0
hopscotch,uRu_Up3aqnc,27,37,train,0
hopscotch,umzRgI9sqlk,1,11,train,0
hopscotch,uz4_dxCT6so,48,58,train,0
hopscotch,wEy9gGssRnY,15,25,train,0
hopscotch,x6YO5XhjRXg,0,10,train,0
hopscotch,xe_U09VslEA,2,12,train,0
hopscotch,xry-JO6yjUs,0,10,train,0
hopscotch,y1_cFnL9Dyc,79,89,train,0
hopscotch,y3cnfTUrhNg,18,28,train,0
hopscotch,y6c92Kv0Y2A,39,49,train,0
hopscotch,ysSvfXMEhmQ,2,12,train,0
hopscotch,yt6DHsvX0g8,47,57,train,0
hopscotch,z3VSmVLC800,145,155,train,0
hopscotch,zDuofHpA4V4,26,36,train,0
jetskiing,-kH1enBWm-8,42,52,train,0
jetskiing,-rTojS4-qkM,243,253,train,0
jetskiing,0NNBLENOUoI,1,11,train,0
jetskiing,1LRM6WoetLY,0,10,train,0
jetskiing,1hnDIpbQbo8,19,29,train,0
jetskiing,2FHj17K-OUQ,195,205,val,0
jetskiing,2SQT8bIs5Pk,67,77,train,0
jetskiing,3MQLGdOfZjQ,44,54,train,0
jetskiing,48tike3qP_g,561,571,train,0
jetskiing,4ewkLilw-iA,68,78,train,0
jetskiing,4fil7vF0xgQ,43,53,train,0
jetskiing,4h3_5ws4KWw,45,55,train,0
jetskiing,6Arl9SACJVk,8,18,train,0
jetskiing,6b4f0Mn1wQY,63,73,val,0
jetskiing,6ciqIJC4MZE,6,16,train,0
jetskiing,6xQdPwtXFaw,189,199,train,0
jetskiing,6zc7n1ItLEg,3,13,train,0
jetskiing,7RAZHQ4-ppw,3,13,train,0
jetskiing,7siYj2ggfMc,3,13,train,0
jetskiing,7xz6mhYJAUs,57,67,train,0
jetskiing,89Ppae_gVIc,3,13,train,0
jetskiing,8CAfYLzQOQQ,4,14,train,0
jetskiing,99y-c0qL7Kk,4,14,train,0
jetskiing,9FuMatVpfiw,5,15,train,0
jetskiing,9bIdkqDYHe4,0,10,train,0
jetskiing,9zpEwD38lL8,79,89,train,0
jetskiing,A3sohTryEHc,282,292,train,0
jetskiing,BGzoVtDOILA,256,266,train,0
jetskiing,BnjnCOHS2T4,11,21,train,0
jetskiing,CFpHqwGvdrg,0,10,val,0
jetskiing,DKqPSRSDPBk,74,84,val,0
jetskiing,EIrg3E_HDAs,37,47,train,0
jetskiing,F7-jrfxeOoU,127,137,train,0
jetskiing,FRlB9z98UdE,137,147,train,0
jetskiing,Gg_P-MMUPRo,1,11,train,0
jetskiing,HIRBX2CT_qY,170,180,train,0
jetskiing,HOyAJG-Y7KE,18,28,train,0
jetskiing,HQPL1qbMAi4,176,186,train,0
jetskiing,HUG1y592Ke0,55,65,train,0
jetskiing,INJaDCx8dzc,31,41,train,0
jetskiing,IPYGn4al7dU,26,36,train,0
jetskiing,IaZMNvdRnOc,4,14,train,0
